Number,SAT,Pairs,Evals,Backtracks,Runtime
2257,True,43,5,0,26.261356353759766
2258,True,44,32,13,29.190311670303345
2259,True,43,22,9,30.47680902481079
2260,True,49,21,8,28.42015838623047
2261,True,43,5,0,25.72246217727661
2262,True,45,24,9,28.90718698501587
2263,True,43,16,6,30.45056915283203
2264,True,44,7,2,27.177788257598877
2265,True,48,10,1,26.50488018989563
2266,True,44,7,1,26.802125930786133
2267,True,49,11,5,28.869804859161377
2268,True,50,45,22,32.98828053474426
2269,True,45,24,10,29.452439785003662
2270,True,46,5,1,27.459649324417114
2271,True,46,17,7,30.360287189483643
2272,True,44,26,9,28.208099842071533
2273,True,39,13,4,27.336263179779053
2274,True,46,11,2,26.524024724960327
2275,True,43,28,12,27.389031887054443
2276,True,47,27,12,32.800599336624146
2277,True,43,12,3,26.478535413742065
2278,True,46,33,15,32.86760330200195
2279,True,45,15,2,26.468182802200317
2280,True,42,21,9,31.64770245552063
2281,True,48,27,13,28.613205432891846
2282,True,51,17,7,26.825273036956787
2283,True,45,23,9,29.012447595596313
2284,True,46,17,5,27.30814266204834
2285,True,43,6,2,27.60624074935913
2286,True,40,41,20,32.47730898857117
2287,True,43,11,4,28.451825857162476
2288,True,48,12,3,26.7279269695282
2289,True,42,7,1,27.1656231880188
2290,True,43,4,0,25.139324188232422
2291,True,43,18,6,28.93892741203308
2292,True,47,9,0,25.205333709716797
2293,True,44,6,2,27.443212270736694
2294,True,46,23,9,29.938904762268066
2295,True,50,17,7,28.485954999923706
2296,True,50,21,8,27.12444496154785
2297,True,49,13,4,28.01707696914673
2298,True,45,13,4,30.361075162887573
2299,True,44,4,0,25.938974142074585
2300,True,44,7,1,25.7668879032135
2301,True,45,6,1,26.782883405685425
2302,True,42,47,21,37.845768213272095
2303,True,47,28,13,31.200995445251465
2304,True,45,3,0,25.823370933532715
2305,True,47,9,0,27.043185472488403
2306,True,50,5,0,26.315091133117676
2307,True,43,10,2,27.44341230392456
2308,True,44,28,10,29.671201944351196
2309,True,40,38,16,32.642521381378174
2310,True,44,56,27,38.76090383529663
2311,True,49,42,19,29.734288454055786
2312,True,43,42,17,32.29645347595215
2313,True,40,73,36,45.544503927230835
2314,True,51,20,8,28.911622047424316
2315,True,49,7,2,25.84226131439209
2316,True,51,27,11,29.056228160858154
2317,True,48,16,6,29.33893609046936
2318,True,48,13,5,30.040307998657227
2319,True,48,15,6,28.257198810577393
2320,True,47,29,11,29.046138525009155
2321,True,53,26,10,27.407719373703003
2322,True,49,21,9,29.739184617996216
2323,True,47,95,45,39.00349831581116
2324,True,46,17,6,27.445467948913574
2325,True,44,39,18,34.25585174560547
2326,True,44,67,32,44.537535190582275
2327,True,50,47,23,30.066960334777832
2328,True,45,3,0,25.25822901725769
2329,True,49,52,25,37.50126051902771
2330,True,45,48,20,32.14277625083923
2331,True,45,5,0,25.250043392181396
2332,True,46,6,0,25.866389274597168
2333,True,43,11,4,29.69290280342102
2334,True,45,17,5,28.10002827644348
2335,True,47,9,1,27.06395697593689
2336,True,43,9,1,25.919919967651367
2337,True,43,39,18,38.64300775527954
2338,True,50,19,8,27.28596830368042
2339,True,48,18,6,28.42515778541565
2340,True,46,6,0,26.493540048599243
2341,True,49,13,4,26.71191954612732
2342,True,44,33,16,34.33155822753906
2343,True,48,25,10,27.27832317352295
2344,True,47,21,7,27.560828924179077
2345,True,46,22,10,29.625102519989014
2346,True,50,19,8,28.283369541168213
2347,True,41,25,9,30.338021516799927
2348,True,40,15,6,27.912399291992188
2349,True,45,5,1,26.438796758651733
2350,True,42,60,28,39.16950535774231
2351,True,48,75,37,39.13295125961304
2352,True,45,21,9,28.91148352622986
2353,True,52,14,6,27.58952307701111
2354,True,44,10,3,27.03033185005188
2355,True,46,13,3,26.23157238960266
2356,True,48,46,21,28.684523820877075
2357,True,42,5,1,26.048659086227417
2358,True,46,45,20,35.862557888031006
2359,True,41,31,14,37.85817074775696
2360,True,51,70,33,34.68443274497986
2361,True,45,15,4,25.582456350326538
2362,True,51,19,6,29.417728900909424
2363,True,46,18,7,29.817832708358765
2364,True,41,30,12,31.009931087493896
2365,True,42,41,20,34.004194259643555
