Number,SAT,Pairs,Evals,Backtracks,Runtime
2257,True,43,52,25,23.829347610473633
2258,True,44,19,8,16.547775983810425
2259,True,43,121,58,26.501203298568726
2260,True,49,41,20,18.6728298664093
2261,True,43,18,7,15.845476388931274
2262,True,45,53,25,25.4074764251709
2263,True,43,51,23,18.34478497505188
2264,True,44,22,10,17.92278265953064
2265,True,48,20,8,16.141462564468384
2266,True,44,31,13,18.626066207885742
2267,True,49,42,20,17.813297748565674
2268,True,50,33,15,17.42284846305847
2269,True,45,186,92,31.48598289489746
2270,True,46,20,9,17.047729015350342
2271,True,46,124,61,29.825313091278076
2272,True,44,35,16,21.76719880104065
2273,True,39,121,60,31.06497836112976
2274,True,46,25,10,16.01646900177002
2275,True,43,83,41,17.07903027534485
2276,True,47,40,19,22.14189863204956
2277,True,43,119,57,22.610475540161133
2278,True,46,40,18,20.405343294143677
2279,True,45,85,40,25.97006869316101
2280,True,42,30,13,20.891723155975342
2281,True,48,9,3,15.298309564590454
2282,True,51,11,4,15.282104730606079
2283,True,45,26,11,17.29780125617981
2284,True,46,28,13,18.532357692718506
2285,True,43,23,10,16.938441514968872
2286,True,40,6,2,15.907060384750366
2287,True,43,20,9,16.657105445861816
2288,True,48,106,51,21.298030376434326
2289,True,42,27,13,18.517061233520508
2290,True,43,19,8,17.000815629959106
2291,True,43,15,6,15.89132571220398
2292,True,47,31,13,18.578968048095703
2293,True,44,6,2,15.09453797340393
2294,True,46,30,14,21.298152208328247
2295,True,50,111,54,23.87629771232605
2296,True,50,29,12,16.094620943069458
2297,True,49,22,8,16.438358068466187
2298,True,45,49,23,21.18847370147705
2299,True,44,82,40,25.032490730285645
2300,True,44,5,1,14.969553709030151
2301,True,45,29,13,18.860382080078125
2302,True,42,50,24,21.92290472984314
2303,True,47,22,10,18.469706058502197
2304,True,45,59,28,19.79797601699829
2305,True,47,40,18,19.09963345527649
2306,True,50,35,15,17.578925848007202
2307,True,43,59,27,19.12603521347046
2308,True,44,173,85,29.032655239105225
2309,True,40,31,13,19.097569704055786
2310,True,44,21,9,18.62584900856018
2311,True,49,19,7,15.672627925872803
2312,True,43,77,36,25.860634088516235
2313,True,40,142,69,33.22035789489746
2314,True,51,38,18,18.235292434692383
2315,True,49,11,4,15.641458511352539
2316,True,51,18,8,16.990691661834717
2317,True,48,35,17,20.141699075698853
2318,True,48,26,11,18.53227210044861
2319,True,48,39,16,19.422704458236694
2320,True,47,16,7,15.688266515731812
2321,True,53,19,8,16.610206604003906
2322,True,49,18,7,16.985376596450806
2323,True,47,17,7,15.344386339187622
2324,True,46,30,13,17.735318660736084
2325,True,44,38,18,20.094783782958984
2326,True,44,38,18,22.563758850097656
2327,True,50,29,13,16.297668933868408
2328,True,45,21,10,16.70406937599182
2329,True,49,26,11,16.782093286514282
2330,True,45,81,39,19.7196626663208
2331,True,45,20,8,16.688347816467285
2332,True,46,177,88,26.533296823501587
2333,True,43,208,102,28.813862800598145
2334,True,45,16,6,16.76650834083557
2335,True,47,15,5,16.110143899917603
2336,True,43,19,8,15.891470193862915
2337,True,43,83,40,28.11082410812378
2338,True,50,42,20,21.313587188720703
2339,True,48,33,15,18.344634294509888
2340,True,46,16,7,17.88952946662903
2341,True,49,39,17,16.46968698501587
2342,True,44,5,1,14.64126205444336
2343,True,48,31,13,17.46964192390442
2344,True,47,60,28,22.04797101020813
2345,True,46,126,62,25.376271724700928
2346,True,50,37,17,18.82913827896118
2347,True,41,42,20,20.907402515411377
2348,True,40,57,26,20.04800534248352
2349,True,45,23,9,18.138503313064575
2350,True,42,13,5,15.51641035079956
2351,True,48,136,66,27.73584270477295
2352,True,45,16,7,17.39149045944214
2353,True,52,51,25,20.751107931137085
2354,True,44,13,5,15.31319808959961
2355,True,46,85,41,25.06373405456543
2356,True,48,27,12,15.282073736190796
2357,True,42,39,17,20.750935077667236
2358,True,46,36,16,17.787197828292847
2359,True,41,55,26,25.860708713531494
2360,True,51,65,31,19.735464572906494
2361,True,45,47,21,19.422905921936035
2362,True,51,391,195,44.87760305404663
2363,True,46,127,62,28.470321655273438
2364,True,41,36,16,20.064966678619385
2365,True,42,16,7,16.766592979431152
